timestamp,armW,memW,g3dW,kfcW,dumb
1462358848,1.127844,0.139432,0.076925,0.017192,
1462358848,0.786477,0.129816,0.077830,0.017220,
1462358848,0.601000,0.117796,0.108600,0.017220,
1462358848,0.200872,0.092554,0.012670,0.017220,
1462358849,0.434184,0.118998,0.028960,0.103740,
1462358849,0.834157,0.106978,0.002715,0.068936,
1462358849,0.836400,0.115392,0.002715,0.017220,
1462358850,0.223943,0.120200,0.083260,0.017220,
1462358850,0.588665,0.128614,0.066822,0.163872,
1462358850,0.517636,0.106978,0.008154,0.017220,
1462358850,0.122850,0.091352,0.002718,0.017122,
1462358851,0.419320,0.116594,0.002715,0.104148,
1462358851,1.062880,0.108180,0.021720,0.055350,
1462358851,1.027728,0.110584,0.002718,0.017220,
1462358852,0.209521,0.118998,0.127605,0.017220,
1462358852,0.008199,0.088948,0.039820,0.027459,
1462358852,0.008199,0.093756,0.002718,0.014175,
1462358852,0.267718,0.128614,0.001812,0.084840,
1462358853,0.754385,0.128614,0.002718,0.064012,
1462358853,1.552752,0.146644,0.107695,0.017220,
1462358853,0.324711,0.116594,0.070590,0.017192,
1462358854,0.364999,0.115392,0.024435,0.119600,
1462358854,1.245435,0.144240,0.082355,0.017192,
1462358854,0.689584,0.125008,0.045250,0.017220,
1462358854,0.795324,0.132220,0.115840,0.017192,
1462358855,0.023686,0.111786,0.047060,0.053325,
1462358855,0.438380,0.111786,0.002715,0.192390,
1462358855,0.748600,0.104574,0.002718,0.027060,
1462358856,0.971020,0.122604,0.002715,0.017220,
1462358856,0.614376,0.116594,0.048870,0.017220,
1462358856,0.081990,0.112988,0.074949,0.021168,
1462358856,0.441638,0.145442,0.067875,0.201300,
1462358857,0.493884,0.102170,0.002718,0.017220,
1462358857,0.510188,0.105776,0.002718,0.017220,
1462358857,0.092800,0.094958,0.002718,0.017094,
1462358858,0.553278,0.108180,0.021720,0.061550,
1462358858,0.646550,0.094958,0.002718,0.017220,
1462358858,0.834785,0.111786,0.071495,0.017220,
1462358858,0.021864,0.117796,0.084165,0.029862,
1462358859,0.008199,0.087746,0.002718,0.016065,
1462358859,0.008199,0.099766,0.002715,0.036138,
1462358859,0.517400,0.121402,0.002718,0.147354,
1462358860,0.024597,0.087746,0.001812,0.015974,
1462358860,0.008199,0.088948,0.002718,0.015120,
1462358860,0.007288,0.088948,0.001810,0.015120,
1462358860,0.007288,0.091352,0.001812,0.014175,
1462358861,0.007288,0.097362,0.001812,0.038961,
1462358861,0.188200,0.098564,0.001810,0.087360,
1462358861,0.431975,0.118998,0.001812,0.039360,
1462358862,0.085540,0.092554,0.001812,0.017220,
1462358862,0.007288,0.087746,0.001810,0.017010,
1462358862,0.007288,0.087746,0.001812,0.016065,
1462358862,0.007288,0.087746,0.001812,0.014175,
1462358863,0.007288,0.088948,0.001812,0.013230,
1462358863,0.173264,0.096160,0.001812,0.159572,
1462358863,0.018220,0.088948,0.001812,0.020672,
1462358864,0.007288,0.088948,0.001812,0.014175,
1462358864,0.007288,0.088948,0.001812,0.009450,
1462358864,0.100825,0.099766,0.001810,0.047424,
1462358865,0.464981,0.088948,0.001812,0.068936,
1462358865,0.016398,0.087746,0.001810,0.015780,
1462358865,0.007288,0.087746,0.001810,0.014175,
1462358865,0.007288,0.088948,0.001810,0.014175,
1462358866,0.007288,0.087746,0.001810,0.014175,
1462358866,0.007288,0.087746,0.001810,0.013230,
1462358866,0.007288,0.093756,0.001812,0.090200,
1462358867,0.007288,0.093756,0.001812,0.035936,
1462358867,0.007288,0.088948,0.001812,0.013230,
1462358867,0.007288,0.087746,0.001810,0.014175,
1462358867,0.007288,0.088948,0.001812,0.014175,
1462358868,0.007288,0.087746,0.001812,0.014175,
1462358868,0.007288,0.087746,0.001812,0.013230,
1462358868,0.007288,0.109382,0.001810,0.027405,
1462358869,0.007288,0.087746,0.001810,0.019960,
1462358869,0.007288,0.088948,0.001812,0.013230,
1462358869,0.007288,0.087746,0.001810,0.010395,
1462358869,0.007296,0.093756,0.001810,0.041409,
1462358870,0.440892,0.097362,0.001810,0.082544,
1462358870,0.022775,0.088948,0.001812,0.012840,
1462358870,0.007288,0.088948,0.001812,0.015120,
1462358871,0.007288,0.090150,0.001812,0.013230,
1462358871,0.007288,0.087746,0.001810,0.014175,
1462358871,0.007288,0.092554,0.001812,0.013230,
1462358872,0.007288,0.098564,0.001812,0.115128,
1462358872,0.007288,0.088948,0.001812,0.021735,
1462358872,0.007288,0.087746,0.001812,0.011340,
1462358872,0.007288,0.088948,0.001812,0.012285,
1462358873,0.007288,0.087746,0.001812,0.013230,
1462358873,0.007288,0.088948,0.001812,0.012285,
1462358873,0.007288,0.088948,0.001812,0.014175,
1462358874,0.007288,0.114190,0.001812,0.038745,
1462358874,0.007288,0.088948,0.001812,0.017357,
1462358874,0.007288,0.088948,0.001812,0.013230,
1462358874,0.007288,0.090150,0.001812,0.011340,
1462358875,0.254340,0.098564,0.001812,0.082134,
1462358875,0.218225,0.090150,0.001812,0.019680,
1462358875,0.007288,0.087746,0.001812,0.015680,
1462358876,0.007288,0.087746,0.001810,0.014175,
1462358876,0.007288,0.090150,0.001812,0.014175,
1462358876,0.007288,0.088948,0.001812,0.016065,
1462358877,0.007288,0.096160,0.001812,0.018900,
1462358877,0.007288,0.091352,0.001812,0.103212,
1462358877,0.007288,0.088948,0.001812,0.021040,
1462358877,0.007288,0.088948,0.001810,0.011340,
1462358878,0.007288,0.088948,0.001812,0.012285,
1462358878,0.007288,0.090150,0.001810,0.014175,
1462358878,0.007288,0.090150,0.001810,0.013230,
1462358879,0.007288,0.090150,0.001812,0.013230,
1462358879,0.007288,0.110584,0.001810,0.118877,
1462358879,0.007288,0.088948,0.001812,0.014370,
1462358879,0.007288,0.086544,0.001810,0.015120,
1462358880,0.007288,0.088948,0.001812,0.009450,
1462358880,0.151753,0.099766,0.001812,0.080730,
1462358880,0.259854,0.094958,0.001812,0.034440,
1462358881,0.007288,0.091352,0.001812,0.015000,
1462358881,0.007288,0.088948,0.001812,0.013230,
1462358881,0.007288,0.088948,0.001812,0.016065,
1462358882,0.007288,0.090150,0.001812,0.014175,
1462358882,0.007288,0.092554,0.001812,0.023675,
1462358882,0.007288,0.094958,0.001810,0.111435,
1462358882,0.007288,0.090150,0.001810,0.014595,
1462358883,0.007288,0.087746,0.001812,0.011340,
1462358883,0.007288,0.090150,0.001812,0.016065,
1462358883,0.006377,0.091352,0.001812,0.014175,
1462358884,0.007288,0.090150,0.001810,0.014175,
1462358884,0.007288,0.090150,0.001810,0.014175,
1462358884,0.007288,0.093756,0.001810,0.118922,
1462358884,0.007288,0.090150,0.001810,0.016354,
1462358885,0.007288,0.088948,0.001812,0.013230,
1462358885,0.007288,0.091352,0.001812,0.012285,
1462358885,0.407528,0.097362,0.001810,0.092250,
1462358886,0.090896,0.088948,0.001812,0.015600,
1462358886,0.007288,0.088948,0.001812,0.014175,
1462358886,0.007288,0.087746,0.001812,0.014175,
1462358887,0.007288,0.088948,0.001812,0.014175,
1462358887,0.007288,0.088948,0.001812,0.013230,
1462358887,0.007288,0.099766,0.001812,0.032470,
1462358887,0.007288,0.090150,0.001812,0.092480,
1462358888,0.007288,0.088948,0.001812,0.014955,
1462358888,0.007288,0.091352,0.001812,0.013230,
1462358888,0.007288,0.088948,0.001812,0.014175,
1462358889,0.007288,0.090150,0.001810,0.014175,
1462358889,0.007288,0.088948,0.001810,0.014175,
1462358889,0.007288,0.097362,0.001812,0.015120,
1462358889,0.007288,0.090150,0.001812,0.105105,
1462358890,0.007288,0.090150,0.001812,0.013258,
1462358890,0.007288,0.090150,0.001812,0.011340,
1462358890,0.007288,0.090150,0.001810,0.012285,
1462358891,0.267718,0.097362,0.001812,0.100737,
1462358891,0.167040,0.094958,0.001812,0.015886,
1462358891,0.007288,0.088948,0.001812,0.014175,
1462358892,0.007288,0.088948,0.001812,0.015120,
1462358892,0.007288,0.090150,0.001812,0.014175,
1462358892,0.007288,0.088948,0.001810,0.013230,
1462358892,0.007288,0.096160,0.001812,0.041280,
1462358893,0.007288,0.093756,0.001810,0.085848,
1462358893,0.007288,0.090150,0.001812,0.009530,
1462358893,0.007288,0.088948,0.001812,0.015120,
1462358894,0.007288,0.090150,0.001812,0.014175,
1462358894,0.007288,0.090150,0.001810,0.014175,
1462358894,0.007288,0.090150,0.001810,0.014175,
1462358894,0.007288,0.091352,0.001812,0.015120,
1462358895,0.758520,0.106978,0.047060,0.017220,
1462358895,0.191352,0.115392,0.058825,0.121158,
1462358895,0.424074,0.114190,0.060635,0.017220,
